HIV : Validation Results
=========================================

err = 306, warn = 151, info = 2042
IG Publisher Version: 1.6.13
Generated Mon Jul 01 19:40:38 UTC 2024. FHIR version 4.0.1 for smart.who.int.hiv#0.1.0 (canonical = http://smart.who.int/hiv)
 Build Errors : 70 / 16 / 0
 /github/workspace/fsh-generated/resources/ActorDefinition-Client : 0 / 1 / 2
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE1028 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE1034 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE128 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE146 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE152 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE156 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE162 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE168 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE17 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE170 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE177 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE179 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE182 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE186 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE197 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE217 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE225 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE229 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE247 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE259 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE289 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE358 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE370 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE383 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE391 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE399 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE418 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE43 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE430 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE444 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE446 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE449 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE457 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE461 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE466 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE482 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE483 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE485 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE486 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE488 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE489 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE491 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE492 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE494 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE495 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE514 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE519 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE52 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE525 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE532 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE537 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE55 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE56 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE560 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE569 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE593 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE603 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE604 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE606 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE610 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE63 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE636 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE64 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE646 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE65 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE658 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE664 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE668 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE673 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE681 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE688 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE691 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE697 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE706 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE709 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE712 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE719 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE731 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE74 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE746 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE75 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE753 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE764 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE77 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE778 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE78 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE789 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE79 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE80 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE802 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE808 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE81 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE813 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE82 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE821 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE828 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE83 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE836 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE845 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE853 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE858 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE864 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE869 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE877 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE893 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE897 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE90 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE903 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE934 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE939 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE942 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE947 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE956 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE973 : 0 / 0 / 7
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE986 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.D.DE992 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE104 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE108 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE114 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE127 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE136 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE141 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE145 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE149 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE155 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE168 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE17 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE173 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE180 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE183 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE186 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE190 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE194 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE200 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE204 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE208 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE212 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE216 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE220 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE225 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE230 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE234 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE240 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE246 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE255 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE259 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE264 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE41 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE47 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE52 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE6 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE62 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE67 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE75 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.E.DE91 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.G.DE13 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.G.DE18 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.G.DE22 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.G.DE29 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.G.DE35 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.G.DE43 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.G.DE48 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.G.DE51 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.G.DE55 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.G.DE62 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.G.DE70 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.G.DE74 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.H.DE1 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.H.DE13 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.H.DE17 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.H.DE23 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.H.DE34 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.H.DE41 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.H.DE50 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.H.DE53 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.H.DE74 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.I.DE2 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.PRV.DE11 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.PRV.DE2 : 0 / 0 / 6
</table>
== n/a ==
ERROR: /github/workspace/input/cql/WHOEncounterElements.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/input/cql/HIVB7DT.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/input/cql/HIVIndicatorCommon.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/input/cql/WHOCommon.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/input/cql/AllContactDataElements.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/input/cql/WHOCommonV2.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/input/cql/FHIRHelpers.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/input/cql/WHOConcepts.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/input/cql/HIVConceptsCustom.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/input/cql/AllConcepts.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/input/cql/FHIRCommon.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/input/cql/WHOElements.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/input/cql/HIVConcepts.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/input/cql/HIVB2DT.cql: CQL source was not associated with a library resource in the IG.
ERROR: /github/workspace/output/Questionnaire-HIV.C1DetermineReasonForVisit-form.html: unexpected non-end of element null::div  at line 340 column 418
ERROR: /github/workspace/output/Questionnaire-HIV.A5CreateNewClientRecord-form.html: unexpected non-end of element null::div  at line 340 column 416
ERROR: /github/workspace/output/Questionnaire-HIV.B9DetermineRecommendedServices-form.html: unexpected non-end of element null::div  at line 340 column 423
ERROR: /github/workspace/output/Questionnaire-HIV.D10CounselReturningClient-form.html: unexpected non-end of element null::div  at line 340 column 418
ERROR: /github/workspace/output/Questionnaire-HIV.H1IdentifyClientForFollowUp-form.html: unexpected non-end of element null::div  at line 340 column 420
ERROR: /github/workspace/output/Questionnaire-HIV.C8SuitableForPrepOrPep-form.html: unexpected non-end of element null::div  at line 340 column 415
ERROR: /github/workspace/output/Questionnaire-HIV.F16ImmediatelyStartInfantOnArt-form.html: unexpected non-end of element null::div  at line 340 column 423
ERROR: /github/workspace/output/Questionnaire-HIV.A2GatherClientDetails-form.html: unexpected non-end of element null::div  at line 340 column 414
ERROR: /github/workspace/output/Questionnaire-HIV.C10CounselOnRiskAndPrevention-form.html: unexpected non-end of element null::div  at line 340 column 422
ERROR: /github/workspace/output/Questionnaire-HIV.B23OfferSexualAndReproductiveHealthServices-form.html: unexpected non-end of element null::div  at line 340 column 436
ERROR: /github/workspace/output/Questionnaire-HIV.F12Prescribe-form.html: unexpected non-end of element null::div  at line 340 column 405
ERROR: /github/workspace/output/Questionnaire-HIV.B6CaptureOrUpdateClientHistory-form.html: unexpected non-end of element null::div  at line 340 column 423
ERROR: /github/workspace/output/Questionnaire-HIV.C17DetermineRecommendedTests-form.html: unexpected non-end of element null::div  at line 340 column 421
ERROR: /github/workspace/output/Questionnaire-HIV.D3CheckForSignsOfSeriousIllness-form.html: unexpected non-end of element null::div  at line 340 column 424
ERROR: /github/workspace/output/Questionnaire-HIV.D4ScreenForTb-form.html: unexpected non-end of element null::div  at line 340 column 406
ERROR: /github/workspace/output/Questionnaire-HIV.C23PrescribeOrAdministerPrepOrPep-form.html: unexpected non-end of element null::div  at line 340 column 426
ERROR: /github/workspace/output/Questionnaire-HIV.D1DetermineReasonForVisit-form.html: unexpected non-end of element null::div  at line 340 column 418
ERROR: /github/workspace/output/Questionnaire-HIV.B7TestForHivUsingTestingAlgorithm-form.html: unexpected non-end of element null::div  at line 340 column 426
ERROR: /github/workspace/output/Questionnaire-HIV.D2TakeVitalSigns-form.html: unexpected non-end of element null::div  at line 340 column 409
ERROR: /github/workspace/output/Questionnaire-HIV.B1DetermineReasonForVisit-form.html: unexpected non-end of element null::div  at line 340 column 418
ERROR: /github/workspace/output/Questionnaire-HIV.D12DetermineRecommendedScreeningsAndTests-form.html: unexpected non-end of element null::div  at line 340 column 434
ERROR: /github/workspace/output/Questionnaire-HIV.D17CheckForSignsOfTreatmentFailure-form.html: unexpected non-end of element null::div  at line 340 column 427
ERROR: /github/workspace/output/Questionnaire-HIV.D19AssessForVaccinePreventableDiseases-form.html: unexpected non-end of element null::div  at line 340 column 431
ERROR: /github/workspace/output/Questionnaire-HIV.A6.1ReviewSociodemographicDataWithClient-form.html: unexpected non-end of element null::div  at line 340 column 433
ERROR: /github/workspace/output/Questionnaire-HIV.C6PostTestPackageOfServices-form.html: unexpected non-end of element null::div  at line 340 column 420
ERROR: /github/workspace/output/Questionnaire-HIV.D14PreventScreenAndManageComorbiditiesAndCoinfections-form.html: unexpected non-end of element null::div  at line 340 column 446
ERROR: /github/workspace/output/Questionnaire-HIV.F20RecordInfantSChildSFinalHivDiagnosis-form.html: unexpected non-end of element null::div  at line 340 column 432
ERROR: /github/workspace/output/Questionnaire-HIV.H3RecordOutreachAndResult-form.html: unexpected non-end of element null::div  at line 340 column 418
ERROR: /github/workspace/output/Questionnaire-HIV.D8CaptureOrUpdateClientHistory-form.html: unexpected non-end of element null::div  at line 340 column 423
ERROR: /github/workspace/output/Questionnaire-HIV.D20Diagnostics-form.html: unexpected non-end of element null::div  at line 340 column 407
ERROR: /github/workspace/output/Questionnaire-HIV.F6CheckWhetherInfantChildHadHivExposure-form.html: unexpected non-end of element null::div  at line 340 column 432
ERROR: /github/workspace/output/Questionnaire-HIV.C24ScheduleFollowUp-form.html: unexpected non-end of element null::div  at line 340 column 412
ERROR: /github/workspace/output/Questionnaire-HIV.D16PerformOtherScreenings-form.html: unexpected non-end of element null::div  at line 340 column 418
ERROR: /github/workspace/output/Questionnaire-HIV.F2TakeVitalSigns-form.html: unexpected non-end of element null::div  at line 340 column 409
ERROR: /github/workspace/output/Questionnaire-HIV.D24Counsel-form.html: unexpected non-end of element null::div  at line 340 column 403
